City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
298,Ahvaz,IR,2022-09-17 02:09:08,31.3203,48.6693,82.96,20,0,9.24
299,Bloemfontein,ZA,2022-09-17 02:09:09,-29.1211,26.214,56.64,32,46,6.98
300,Vilhena,BR,2022-09-17 02:09:09,-12.7406,-60.1458,76.33,47,65,2.71
301,Seymchan,RU,2022-09-17 02:09:09,62.8833,152.4333,42.57,51,97,13.02
302,Lasa,IT,2022-09-17 02:09:10,46.6166,10.7002,54.36,95,99,7.9
303,Leningradskiy,RU,2022-09-17 02:09:10,69.3833,178.4167,35.26,98,100,16.42
304,Alim,PH,2022-09-17 02:09:10,9.5649,122.4876,82.62,79,100,10.2
305,Uvira,CD,2022-09-17 02:09:11,-3.4067,29.1458,74.93,63,56,1.86
306,Strezhevoy,RU,2022-09-17 02:09:11,60.7333,77.5889,47.53,73,100,5.14
307,Nalagarh,IN,2022-09-17 02:09:12,31.05,76.7167,74.32,90,84,6.02
308,Yulara,AU,2022-09-17 02:09:12,-25.2406,130.9889,69.06,23,0,10.56
309,Smithers,CA,2022-09-17 02:07:07,54.7804,-127.1743,51.82,62,61,4.36
310,Hurghada,EG,2022-09-17 02:09:13,27.2574,33.8129,79.32,34,0,13.27
311,Kavieng,PG,2022-09-17 02:09:13,-2.5744,150.7967,85.75,61,23,12.08
312,Kendari,ID,2022-09-17 02:09:13,-3.945,122.4989,84.65,65,100,1.61
313,Gubkinskiy,RU,2022-09-17 02:09:14,64.434,76.5026,48.83,76,100,9.46
314,Kaitangata,NZ,2022-09-17 02:09:14,-46.2817,169.8464,55.22,50,8,2.64
315,Fortuna,US,2022-09-17 02:09:15,40.5982,-124.1573,60.91,76,66,5.99
316,Broken Hill,AU,2022-09-17 02:09:15,-31.95,141.4333,58.42,50,56,26.35
317,Manakara,MG,2022-09-17 02:09:16,-22.1333,48.0167,66.87,90,96,5.03
318,Sur,OM,2022-09-17 02:09:16,22.5667,59.5289,84.94,67,75,4.88
319,Tazovskiy,RU,2022-09-17 02:09:16,67.4667,78.7,37.42,94,100,15.93
320,Goranboy,AZ,2022-09-17 02:09:17,40.6103,46.7897,66.49,72,1,0.56
321,Buraydah,SA,2022-09-17 02:09:17,26.326,43.975,80.65,22,0,7.81
322,Cayenne,GF,2022-09-17 02:09:18,4.9333,-52.3333,77.04,88,0,2.3
323,Haines Junction,CA,2022-09-17 02:09:18,60.7522,-137.5108,53.17,50,6,1.92
324,Lucea,JM,2022-09-17 02:09:18,18.451,-78.1736,84.06,79,13,6.11
325,Port Blair,IN,2022-09-17 02:09:19,11.6667,92.75,82.65,77,97,16.98
326,Khuzhir,RU,2022-09-17 02:09:19,53.1939,107.3397,49.73,50,25,10.36
327,Saint-Augustin,CA,2022-09-17 02:09:19,51.226,-58.6502,47.37,74,97,22.86
328,Comodoro Rivadavia,AR,2022-09-17 02:09:20,-45.8667,-67.5,42.66,52,0,5.75
329,Tra Vinh,VN,2022-09-17 02:08:05,9.9347,106.3453,85.41,71,42,9.35
330,Kutum,SD,2022-09-17 02:09:20,14.2,24.6667,68.16,80,100,13.18
331,Vanimo,PG,2022-09-17 02:09:21,-2.6741,141.3028,84.02,71,66,8.61
332,La Asuncion,VE,2022-09-17 02:09:21,11.0333,-63.8628,80.6,85,98,5.7
333,Sayyan,YE,2022-09-17 02:09:21,15.1718,44.3244,61.9,56,39,2.53
334,Sandwick,GB,2022-09-17 02:09:22,60.0,-1.25,46.22,81,40,9.22
335,Kashi,CN,2022-09-17 02:09:22,39.4547,75.9797,71.58,29,100,6.06
336,Bairiki,KI,2022-09-17 02:09:23,1.3292,172.9752,87.8,62,20,8.05
337,Korla,CN,2022-09-17 02:09:23,41.7597,86.1469,70.81,22,0,5.3
338,Bulgan,MN,2022-09-17 02:09:23,48.8125,103.5347,41.2,76,25,1.3
339,Bozdar,PK,2022-09-17 02:09:24,27.1828,68.636,80.64,73,0,11.79
340,Anadyr,RU,2022-09-17 02:09:24,64.75,177.4833,42.49,86,100,31.45
341,Oranjemund,NA,2022-09-17 02:09:25,-28.55,16.4333,54.27,93,8,6.17
342,Komsomolskiy,UZ,2022-09-17 02:09:25,40.4272,71.7189,61.52,48,60,4.61
343,Imbituba,BR,2022-09-17 02:09:26,-28.24,-48.6703,56.91,87,4,0.2
344,Port Moresby,PG,2022-09-17 02:09:26,-9.4431,147.1797,85.21,68,57,6.87
345,Thompson,CA,2022-09-17 02:07:24,55.7435,-97.8558,54.09,59,88,5.57
346,Shubarkuduk,KZ,2022-09-17 02:09:27,49.1447,56.4872,60.35,85,97,6.53
347,Nueva Helvecia,UY,2022-09-17 02:09:27,-34.3,-57.2333,60.6,76,91,15.57
348,Concarneau,FR,2022-09-17 02:09:28,47.875,-3.9225,50.79,80,0,6.6
349,Trelew,AR,2022-09-17 02:09:03,-43.249,-65.3051,44.47,79,99,10.36
350,Shenjiamen,CN,2022-09-17 02:09:28,29.9576,122.298,78.87,77,2,13.04
351,Sirjan,IR,2022-09-17 02:09:29,29.452,55.6814,69.71,23,0,3.04
352,Joacaba,BR,2022-09-17 02:06:08,-27.1781,-51.5047,52.03,92,0,5.88
353,Kinablangan,PH,2022-09-17 02:09:29,7.6947,126.5503,85.35,64,100,6.17
354,Saint-Louis,SN,2022-09-17 02:09:29,16.3333,-15.0,84.67,64,100,17.36
355,Karratha,AU,2022-09-17 02:09:30,-20.7377,116.8463,82.02,20,13,17.63
356,Sonkovo,RU,2022-09-17 02:09:30,57.7782,37.1571,41.7,94,1,7.4
357,Gimli,CA,2022-09-17 02:09:31,50.6336,-96.9907,54.43,96,100,14.36
358,Kishtwar,IN,2022-09-17 02:09:31,33.3167,75.7667,63.88,76,0,1.07
359,Pandharpur,IN,2022-09-17 02:07:13,17.6667,75.3333,73.35,85,100,10.25
360,Rio Verde De Mato Grosso,BR,2022-09-17 02:09:32,-18.9181,-54.8442,78.53,45,22,5.48
361,Aykhal,RU,2022-09-17 02:09:32,66.0,111.5,28.54,87,100,23.31
362,Faanui,PF,2022-09-17 02:09:32,-16.4833,-151.75,78.19,71,21,22.21
363,Urusha,RU,2022-09-17 02:09:33,54.05,122.9,40.24,97,100,11.14
364,Unity,CA,2022-09-17 02:09:33,52.4501,-109.1682,59.25,73,100,1.1
365,Luangwa,ZM,2022-09-17 02:09:34,-15.6167,30.4167,66.29,56,0,1.32
366,Norman Wells,CA,2022-09-17 02:09:34,65.282,-126.8329,53.91,65,21,3.27
367,Saldanha,ZA,2022-09-17 02:09:34,-33.0117,17.9442,56.55,86,81,8.14
368,Oyama,JP,2022-09-17 02:09:35,36.3,139.8,85.59,47,100,4.32
369,Dawei,MM,2022-09-17 02:09:35,14.0833,98.2,80.78,82,100,4.9
370,Sa Kaeo,TH,2022-09-17 02:09:35,13.75,102.3333,81.09,83,100,7.56
371,Marienburg,PL,2022-09-17 02:09:36,54.0359,19.0266,52.88,72,35,13.18
372,Chumikan,RU,2022-09-17 02:09:36,54.7183,135.315,55.54,49,39,3.2
373,Natchitoches,US,2022-09-17 02:09:37,31.7668,-93.1335,74.25,88,0,0.0
374,Cururupu,BR,2022-09-17 02:09:37,-1.8283,-44.8683,74.16,88,69,3.74
375,Muli,MV,2022-09-17 02:09:37,2.9167,73.5667,81.09,68,1,5.06
376,Bonthe,SL,2022-09-17 02:09:38,7.5264,-12.505,76.14,92,100,5.23
377,Mount Gambier,AU,2022-09-17 02:09:38,-37.8333,140.7667,51.71,87,75,25.32
378,Ekibastuz,KZ,2022-09-17 02:09:38,51.6667,75.3667,46.74,51,0,6.49
379,Talnakh,RU,2022-09-17 02:09:39,69.4865,88.3972,29.21,82,75,2.68
380,Belem De Sao Francisco,BR,2022-09-17 02:09:39,-8.7539,-38.9658,72.77,65,28,16.82
381,Dolgoderevenskoye,RU,2022-09-17 02:09:40,55.3444,61.3444,48.54,71,40,4.47
382,Russell,US,2022-09-17 02:05:59,32.3502,-85.1999,74.43,100,0,0.0
383,Nelson Bay,AU,2022-09-17 02:09:40,-32.7167,152.15,73.45,38,5,7.0
384,Gayeri,BF,2022-09-17 02:09:40,12.6497,0.4931,73.33,88,80,7.49
385,Villazon,BO,2022-09-17 02:09:41,-22.0866,-65.5942,43.95,36,25,8.41
386,Huarmey,PE,2022-09-17 02:09:41,-10.0681,-78.1522,63.25,86,85,7.63
387,Batie,BF,2022-09-17 02:09:42,9.8833,-2.9167,70.3,97,82,3.98
388,Nizhniy Baskunchak,RU,2022-09-17 02:09:42,48.2198,46.8311,63.68,83,100,8.05
389,Yantzaza,EC,2022-09-17 02:09:43,-3.8278,-78.7594,63.52,99,100,1.12
390,Sao Miguel Do Araguaia,BR,2022-09-17 02:07:50,-13.275,-50.1628,85.71,24,19,2.98
391,Teguise,ES,2022-09-17 02:09:43,29.0605,-13.564,70.02,78,75,12.66
392,Vicente Guerrero,MX,2022-09-17 02:09:43,19.1194,-98.1708,58.39,89,99,7.38
393,San Rafael,AR,2022-09-17 02:05:41,-34.6177,-68.3301,65.75,27,93,15.37
394,Honningsvag,NO,2022-09-17 02:09:44,70.9821,25.9704,46.15,87,100,19.57
395,Vanavara,RU,2022-09-17 02:09:44,60.34,102.2797,45.72,73,75,9.31
396,Baykit,RU,2022-09-17 02:09:45,61.67,96.37,43.72,78,98,7.65
397,Tulum,MX,2022-09-17 02:09:45,20.2167,-87.4667,78.04,93,97,5.19
398,Gallup,US,2022-09-17 02:09:46,35.5281,-108.7426,68.02,31,0,6.91
399,Marawi,PH,2022-09-17 02:09:46,7.9986,124.2928,82.67,52,93,4.43
400,Temyasovo,RU,2022-09-17 02:09:46,52.9933,58.1014,50.27,93,98,4.27
401,Egvekinot,RU,2022-09-17 02:09:47,66.3167,-179.1667,39.51,89,100,21.36
402,Rioja,AR,2022-09-17 02:09:47,-29.4111,-66.8507,64.94,30,28,3.02
403,Cap Malheureux,MU,2022-09-17 02:09:48,-19.9842,57.6142,70.47,69,0,19.3
404,Aklavik,CA,2022-09-17 02:09:48,68.2191,-135.0107,38.7,95,100,6.64
405,Saint-Francois,FR,2022-09-17 02:06:29,46.4154,3.9054,47.68,93,0,5.75
406,Gejiu,CN,2022-09-17 02:09:48,23.306,103.1635,60.91,86,94,2.62
407,Te Anau,NZ,2022-09-17 02:05:43,-45.4167,167.7167,51.51,59,100,1.48
408,Kokopo,PG,2022-09-17 02:09:49,-4.352,152.2633,84.97,60,28,5.53
409,Ayan,RU,2022-09-17 02:09:49,56.45,138.1667,53.37,52,0,0.31
410,Pandan,PH,2022-09-17 02:09:49,14.0453,124.1694,86.88,65,99,10.04
411,Sao Joao Da Barra,BR,2022-09-17 02:09:50,-21.6403,-41.0511,64.11,87,100,10.89
412,Meadow Lake,US,2022-09-17 02:09:51,34.8014,-106.5436,81.28,32,0,9.1
413,Sembe,CG,2022-09-17 02:09:51,1.6481,14.5806,69.98,98,100,3.8
414,Narrabri,AU,2022-09-17 02:09:51,-30.3167,149.7833,70.52,39,3,7.0
415,Laguna,US,2022-09-17 02:09:52,38.421,-121.4238,82.62,43,0,9.22
416,Shimoda,JP,2022-09-17 02:09:52,34.6667,138.95,81.1,74,100,14.52
417,Manyana,BW,2022-09-17 02:09:53,-23.4,21.7167,59.88,19,0,8.55
418,Pangoa,PE,2022-09-17 02:09:53,-12.1167,-73.0,66.61,89,6,2.42
419,Atar,MR,2022-09-17 02:09:53,20.5169,-13.0499,84.69,30,3,9.33
420,Marrakesh,MA,2022-09-17 02:05:15,31.6315,-8.0083,69.87,73,40,6.91
421,Tobermory,CA,2022-09-17 02:09:54,45.2501,-81.6665,61.14,89,90,17.0
422,Tasiilaq,GL,2022-09-17 02:09:54,65.6145,-37.6368,37.56,96,100,12.46
423,Woodward,US,2022-09-17 02:09:55,36.4337,-99.3904,83.97,47,0,19.57
424,Ambalavao,MG,2022-09-17 02:09:55,-21.8333,46.9333,52.09,94,25,4.14
425,Ibra,OM,2022-09-17 02:09:56,22.6906,58.5334,83.93,33,43,3.0
426,Bengkulu,ID,2022-09-17 02:09:56,-3.8004,102.2655,80.83,76,52,3.44
427,Azangaro,PE,2022-09-17 02:09:56,-14.9167,-70.2167,49.17,60,94,4.63
428,Havre-Saint-Pierre,CA,2022-09-17 02:09:57,50.2334,-63.5986,49.5,64,100,16.96
429,Pascagoula,US,2022-09-17 02:06:34,30.3658,-88.5561,80.65,97,0,0.0
430,Hibbing,US,2022-09-17 02:09:57,47.4272,-92.9377,63.75,82,100,4.61
431,The Pas,CA,2022-09-17 02:09:58,53.8251,-101.2541,51.46,67,100,5.39
432,Qasigiannguit,GL,2022-09-17 02:09:58,68.8193,-51.1922,35.85,94,86,1.97
433,Amga,RU,2022-09-17 02:09:58,60.8953,131.9608,51.49,48,12,9.13
434,Longhua,CN,2022-09-17 02:09:59,23.6137,114.1919,92.98,47,0,0.63
435,Matay,EG,2022-09-17 02:09:59,28.419,30.7792,71.94,80,0,6.98
436,Agirish,RU,2022-09-17 02:10:00,61.9247,63.0231,46.83,70,100,6.76
437,Gazimurskiy Zavod,RU,2022-09-17 02:10:00,51.5461,118.3266,48.67,97,100,3.74
438,Ulkan,RU,2022-09-17 02:10:00,57.243,107.3223,49.8,54,100,4.59
439,Verkhnyaya Inta,RU,2022-09-17 02:10:01,65.9811,60.3094,49.84,70,100,6.15
440,Alcudia,ES,2022-09-17 02:06:59,39.8532,3.1214,71.38,74,54,3.4
441,Hobyo,SO,2022-09-17 02:10:01,5.3505,48.5268,75.63,85,32,23.22
442,Guaruja,BR,2022-09-17 02:05:26,-23.9931,-46.2564,64.89,26,63,9.57
443,Quatre Cocos,MU,2022-09-17 02:10:02,-20.2078,57.7625,70.09,77,13,14.09
444,Babu,CN,2022-09-17 02:10:03,24.4167,111.5167,86.25,66,1,1.74
445,Kisangani,CD,2022-09-17 02:10:03,0.5167,25.2,69.15,98,100,2.71
446,Chernyshevskiy,RU,2022-09-17 02:10:04,63.0128,112.4714,36.5,68,12,9.06
447,Calama,CL,2022-09-17 02:10:04,-22.4667,-68.9333,52.29,15,0,5.75
448,Pouebo,NC,2022-09-17 02:10:05,-20.4,164.5667,78.31,57,12,9.66
449,Bilma,NE,2022-09-17 02:10:06,18.6853,12.9164,88.45,37,70,6.91
450,Biak,ID,2022-09-17 02:10:07,-0.9131,122.8766,80.64,69,100,5.17
451,Henties Bay,NA,2022-09-17 02:10:08,-22.116,14.2845,55.71,97,43,6.08
452,Kununurra,AU,2022-09-17 02:10:08,-15.7667,128.7333,94.98,11,73,12.66
453,Boa Vista,BR,2022-09-17 02:10:08,2.8197,-60.6733,80.58,69,40,4.61
454,Rawson,AR,2022-09-17 02:10:09,-43.3002,-65.1023,44.94,79,100,11.12
455,Inhambane,MZ,2022-09-17 02:10:09,-23.865,35.3833,67.03,85,0,8.08
456,Truro,GB,2022-09-17 02:10:10,50.2653,-5.0544,52.88,76,4,6.91
457,Novobiryusinskiy,RU,2022-09-17 02:10:10,56.9578,97.7076,49.03,58,91,2.73
458,Nyaunglebin,MM,2022-09-17 02:10:11,17.95,96.7333,78.6,90,100,5.53
459,Srandakan,ID,2022-09-17 02:10:11,-7.9386,110.2506,80.62,71,100,10.38
460,Kenai,US,2022-09-17 02:10:12,60.5544,-151.2583,53.69,89,100,4.61
461,Grand-Lahou,CI,2022-09-17 02:10:12,5.1367,-5.0242,73.96,94,96,7.47
462,Clyde River,CA,2022-09-17 02:10:12,70.4692,-68.5914,35.83,100,100,10.36
463,Batouri,CM,2022-09-17 02:10:13,4.4333,14.3667,66.04,99,81,3.49
464,Celestun,MX,2022-09-17 02:10:13,20.8667,-90.4,80.28,84,34,12.03
465,Jiaocheng,CN,2022-09-17 02:10:14,24.6774,116.1389,91.42,38,0,1.16
466,Fort Nelson,CA,2022-09-17 02:10:01,58.8053,-122.7002,56.71,41,100,3.06
467,Petropavlovsk-Kamchatskiy,RU,2022-09-17 02:10:15,53.0452,158.6483,58.78,44,75,15.66
468,Aku,NG,2022-09-17 02:10:15,6.7081,7.3167,70.32,98,100,2.24
469,Zaysan,KZ,2022-09-17 02:10:16,47.4667,84.8667,52.21,40,0,1.45
470,Whitecourt,CA,2022-09-17 02:10:16,54.1502,-115.6855,57.07,67,79,3.36
471,Uvarovo,RU,2022-09-17 02:10:17,51.9849,42.2615,55.58,95,35,9.28
472,Alofi,NU,2022-09-17 02:10:17,-19.0595,-169.9187,77.54,73,0,13.38
473,Iwanai,JP,2022-09-17 02:10:18,42.9744,140.5089,76.48,68,100,4.99
474,Eyl,SO,2022-09-17 02:10:18,7.9803,49.8164,76.78,77,36,17.2
475,Solnechnyy,RU,2022-09-17 02:10:19,50.7214,136.6319,55.63,71,100,6.76
476,Ambovombe,MG,2022-09-17 02:10:19,-25.1667,46.0833,65.37,80,0,5.61
477,Belfast,GB,2022-09-17 02:10:20,54.5833,-5.9333,51.39,81,75,4.61
478,Cidreira,BR,2022-09-17 02:10:20,-30.1811,-50.2056,60.53,81,0,14.03
479,San Quintin,MX,2022-09-17 02:10:20,30.4833,-115.95,68.5,77,0,13.24
480,Chapleau,CA,2022-09-17 02:10:21,47.8405,-83.4034,50.27,95,100,5.93
481,Robertsport,LR,2022-09-17 02:10:21,6.7533,-11.3686,76.57,88,100,9.55
482,Bac Ninh,VN,2022-09-17 02:07:21,21.1833,106.05,78.89,85,95,5.17
483,Porto Velho,BR,2022-09-17 02:08:58,-8.7619,-63.9039,78.85,73,0,2.3
484,Dano,BF,2022-09-17 02:10:23,11.15,-3.0667,71.11,91,83,5.17
485,Ballina,AU,2022-09-17 02:08:02,-28.8667,153.5667,79.02,60,100,5.26
486,Dafeng,CN,2022-09-17 02:10:23,23.4517,108.5881,86.61,60,5,3.09
487,Chatham,GB,2022-09-17 02:05:40,51.3789,0.5279,50.99,62,22,8.01
488,Naze,JP,2022-09-17 02:10:24,28.3667,129.4833,79.72,89,90,29.75
489,Tomatlan,MX,2022-09-17 02:10:24,19.9333,-105.25,77.74,92,100,0.94
490,Outjo,NA,2022-09-17 02:10:24,-20.1167,16.15,62.58,40,2,3.36
491,Nanakuli,US,2022-09-17 02:10:25,21.3906,-158.1547,84.15,69,100,10.36
492,Fonte Boa,BR,2022-09-17 02:10:25,-2.4959,-66.2662,77.67,80,100,2.59
493,Labuhan,ID,2022-09-17 02:10:26,-6.8844,112.2051,84.72,58,66,6.11
494,Jieshi,CN,2022-09-17 02:10:26,22.8134,115.8257,84.04,63,2,1.14
495,Namanyere,TZ,2022-09-17 02:10:26,-7.5167,31.05,61.93,56,3,8.03
496,Kharsia,IN,2022-09-17 02:10:27,21.9667,83.1167,76.69,89,99,5.68
497,Olafsvik,IS,2022-09-17 02:10:28,64.8945,-23.7142,48.36,83,100,1.14
498,Yangjiang,CN,2022-09-17 02:10:28,21.85,111.9667,85.73,65,0,3.36
499,Salaga,GH,2022-09-17 02:10:28,8.5508,-0.5188,72.28,97,100,4.88
500,Lazaro Cardenas,MX,2022-09-17 02:10:29,17.9583,-102.2,79.97,83,80,3.13
501,Spornoye,RU,2022-09-17 02:10:29,50.8448,37.2913,50.67,88,64,6.4
502,Soller,ES,2022-09-17 02:10:29,39.7662,2.7152,71.04,87,3,2.37
503,Niteroi,BR,2022-09-17 02:10:30,-22.8833,-43.1036,64.6,94,100,11.5
504,Gat,IL,2022-09-17 02:10:30,31.61,34.7642,75.88,100,7,3.83
505,Bhadrapur,NP,2022-09-17 02:10:31,26.544,88.0944,80.82,85,33,7.0
506,Tubmanburg,LR,2022-09-17 02:10:31,6.8708,-10.8172,72.3,99,100,1.19
507,Baruun-Urt,MN,2022-09-17 02:10:32,46.6806,113.2792,47.75,55,37,18.79
508,Lisala,CD,2022-09-17 02:10:32,2.15,21.5167,70.3,91,100,0.69
509,Batangafo,CF,2022-09-17 02:10:32,7.3008,18.2833,69.42,98,100,3.18
510,Methoni,GR,2022-09-17 02:10:33,36.8197,21.7049,74.21,85,0,12.37
511,Honiara,SB,2022-09-17 02:10:31,-9.4333,159.95,85.68,69,31,4.83
512,Portland,US,2022-09-17 02:07:05,45.5234,-122.6762,67.57,72,75,3.0
513,Erzin,TR,2022-09-17 02:10:33,36.9559,36.2,72.45,79,0,2.35
514,Ust-Maya,RU,2022-09-17 02:10:34,60.4167,134.5333,49.53,44,7,6.15
515,Ossora,RU,2022-09-17 02:10:34,59.2353,163.0719,52.63,41,70,11.14
516,Bima,ID,2022-09-17 02:10:35,-8.4667,118.7167,93.0,38,97,4.05
517,Wanxian,CN,2022-09-17 02:10:35,30.8039,108.3897,80.33,74,100,5.08
518,Asosa,ET,2022-09-17 02:10:36,10.0667,34.5333,60.21,94,100,0.81
519,Svetlogorsk,BY,2022-09-17 02:10:36,52.6333,29.7333,45.48,87,6,8.12
520,Sundsvall,SE,2022-09-17 02:10:36,62.3913,17.3063,52.97,80,75,13.8
521,Bayan,CN,2022-09-17 02:10:37,46.0833,127.4,59.11,86,97,9.69
522,Orbetello,IT,2022-09-17 02:10:37,42.4408,11.2196,74.28,65,2,12.24
523,Tabuk,PH,2022-09-17 02:10:38,17.4189,121.4443,84.56,66,30,3.13
524,Nikolsk,RU,2022-09-17 02:10:38,53.7189,46.0712,51.15,98,100,7.94
525,Dhidhdhoo,MV,2022-09-17 02:10:38,6.8833,73.1,80.85,74,82,7.31
526,Corinto,GR,2022-09-17 02:10:39,37.9407,22.9573,71.89,62,0,3.74
527,Payo,ID,2022-09-17 02:10:39,-3.7508,103.6372,83.73,65,75,1.66
528,Rong Kwang,TH,2022-09-17 02:10:39,18.339,100.3174,82.44,88,98,2.21
529,Pangody,RU,2022-09-17 02:10:40,65.85,74.4859,50.13,71,100,8.72
530,Itoigawa,JP,2022-09-17 02:10:40,37.0333,137.85,88.02,55,100,2.82
531,Bowen,AU,2022-09-17 02:10:41,-20.0167,148.2333,77.54,73,0,10.09
532,Cafarnaum,BR,2022-09-17 02:10:41,-11.6936,-41.4683,67.12,66,5,9.91
533,Fillan,NO,2022-09-17 02:10:41,63.6064,8.9696,49.44,86,100,15.95
534,Yarada,IN,2022-09-17 02:10:42,17.65,83.2667,83.84,72,97,9.64
535,Dillon,US,2022-09-17 02:10:42,34.4166,-79.3712,71.11,57,0,5.73
536,Abha,SA,2022-09-17 02:10:42,18.2164,42.5053,62.85,42,0,0.0
537,Banda Aceh,ID,2022-09-17 02:10:43,5.5577,95.3222,83.39,69,84,12.66
538,Churapcha,RU,2022-09-17 02:10:43,62.0025,132.4325,49.5,54,94,11.79
539,Barcelos,PT,2022-09-17 02:10:44,41.5388,-8.6151,67.91,90,92,2.21
540,Murgab,TM,2022-09-17 02:10:44,37.4966,61.9714,71.4,39,75,3.49
541,Luang Prabang,LA,2022-09-17 02:10:44,19.8856,102.1347,76.41,96,100,1.14
542,Xichang,CN,2022-09-17 02:10:45,27.8964,102.2634,71.04,85,100,1.36
543,Luanda,AO,2022-09-17 02:09:12,-8.8368,13.2343,70.97,88,52,7.23
544,Manta,EC,2022-09-17 02:08:49,-0.95,-80.7333,69.58,88,75,9.22
545,Bairnsdale,AU,2022-09-17 02:10:46,-37.8333,147.6167,68.05,42,3,3.0
546,Santiago De Cuba,CU,2022-09-17 02:10:46,20.0247,-75.8219,82.51,78,20,5.75
547,Salvador,SV,2022-09-17 02:06:54,13.8333,-88.9167,73.8,98,100,2.8
548,Mezen,RU,2022-09-17 02:10:46,65.8522,44.24,46.69,98,100,6.89
549,Beringovskiy,RU,2022-09-17 02:10:47,63.05,179.3167,45.77,95,100,20.56
550,Palana,RU,2022-09-17 02:10:47,59.1167,159.9667,44.62,57,9,16.69
551,Tura,IN,2022-09-17 02:10:48,25.5198,90.2201,76.44,94,53,5.39
552,Jawhar,SO,2022-09-17 02:10:48,2.7809,45.5005,74.28,80,97,10.38
553,Magole,TZ,2022-09-17 02:10:48,-6.3667,37.3667,66.96,90,81,3.58
554,Bubaque,GW,2022-09-17 02:10:49,11.2833,-15.8333,81.1,83,100,11.45
555,Madang,PG,2022-09-17 02:10:49,-5.2246,145.7966,85.24,62,94,4.03
556,Saint-Joseph,RE,2022-09-17 02:10:49,-21.3667,55.6167,66.58,79,22,15.43
557,Odessa,UA,2022-09-17 02:10:50,46.4775,30.7326,67.12,81,87,13.8
558,Eureka,US,2022-09-17 02:10:50,40.8021,-124.1637,61.18,82,27,1.99
559,Canete,CL,2022-09-17 02:10:51,-37.8,-73.4,44.08,98,100,5.21
560,Nome,US,2022-09-17 02:10:51,64.5011,-165.4064,51.87,77,100,29.93
561,Sola,VU,2022-09-17 02:10:51,-13.8833,167.55,80.2,77,20,19.26
562,Ixtapa,MX,2022-09-17 02:10:52,20.7,-105.2,82.22,94,100,9.22
563,Istok,XK,2022-09-17 02:10:52,42.7808,20.4875,60.39,95,82,0.98
564,Dawlatabad,AF,2022-09-17 02:10:52,36.4141,64.9053,68.02,18,0,1.66
565,Ust-Omchug,RU,2022-09-17 02:10:53,61.15,149.6333,41.47,53,75,8.75
566,Tuatapere,NZ,2022-09-17 02:10:53,-46.1333,167.6833,54.07,48,100,0.72
567,Ketchikan,US,2022-09-17 02:10:54,55.3422,-131.6461,54.07,82,40,4.61
568,Tuy Hoa,VN,2022-09-17 02:08:54,13.0833,109.3,86.56,63,88,11.9
569,Rocha,UY,2022-09-17 02:10:54,-34.4833,-54.3333,54.07,80,18,13.11
570,Bose,IT,2022-09-17 02:10:54,45.4612,8.0137,67.59,59,0,3.89
571,Rock Springs,US,2022-09-17 02:10:55,41.5875,-109.2029,57.24,56,0,6.91
572,Nizwa,OM,2022-09-17 02:10:55,22.9333,57.5333,87.39,21,7,4.59
573,Havelock,US,2022-09-17 02:10:55,34.8791,-76.9013,73.38,88,0,6.2
574,Souillac,MU,2022-09-17 02:10:56,-20.5167,57.5167,70.18,78,40,13.8
